"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT5G18640",2722.98201972342,-0.656122720036924,0.139121228796138,0.00000162565559234994,0.00000884770095836421,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,619,120,0.20095211,1.73001862,"targetP, RC2","Sequence homology ONLY (to Rhizopus lipase BLAST score=100)",NA,NA,NA,NA,NA
"AT5G19290",1871.25291122445,-0.458876288014367,0.0878056804653484,0.000000144042426448308,0.000000919993336004128,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,621,567,10.6504619,3.99235066,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score=75)",NA,NA,NA,NA,NA
"AT5G19410",48.0025988887457,4.4080586764948,0.639682867218517,0.0000000000012630580802579,0.0000000000152567704818775,"AtWBC24;AtABCG23","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,622,735,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT5G20060",172.254924781387,-0.534831753005943,0.227609927932241,0.014286489540967,0.0338070722835244,NA,"Phospholipases",NA,NA,"Lysophospholipase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G20410",608.497835244093,0.689165975429865,0.230239173413758,0.00176655391938877,0.00531099903536191,"MGD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Monogalactosyldiacylglycerol Synthase","MGDGS","Monogalactosyldiacylglycerol Synthase","2.4.1.46","29",35,624,284,1.40666478,0.13307836,"targetP, RC3","Heterologous protein expression and mutant characterization","mgd2","MGDG Synthase Type B, involved in lipid membrane remodeling during -P","Awai et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11553816?log$=activity","Kobayashi et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/18808455?log$=activity","Benning et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15590685?log$=activity"
"AT5G20830",8.41177650265889,1.61763741522282,0.995876901614016,0.013632234385491,0.0324706035816007,NA,"Sucrose Degradation","sucrose synthase","SUS1",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT5G20830",52.9104070513138,2.27319971322085,0.504034277786435,0.000000807759491589682,0.00000458816651252385,NA,"Sucrose Degradation","sucrose synthase","SUS1",NA,"2.4.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallahi et al 2010;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2529237/?tool=pubmed",NA,NA
"AT5G22490",3.02549388194723,3.77985324286121,2.67016947033737,0.00317991594395238,0.00900137709249979,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,627,60,0,0,"targetP, RC2","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT5G22500",1176.97613335327,-1.40959838008673,0.539337085645101,0.00185304511744376,0.00554128452308943,"AlcFAR1","Aliphatic Suberin Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,628,736,NA,NA,NA,"Sequence similarity to CER4",NA,"High transcript co-upregulation with suberin biosynthetic genes. Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,NA,NA
"AT5G22500",1176.97613335327,-1.40959838008673,0.539337085645101,0.00185304511744376,0.00554128452308943,"AlcFAR1","Cuticular Wax Synthesis","Alcohol-forming Fatty Acyl-CoA Reductase","AlcFAR","Alcohol-forming Fatty Acyl-CoA Reductase","1.1.1.*","151",181,628,530,7.33475206,3.19388052,"targetP, RC4","Mutant characterization; Heterologous expression in yeast and E. coli",NA,"Suberin-assocated FAR; not involved in cuticular wax biosynthesis",NA,"Doan et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B7GJ7-4V2PSKP-1&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=f5a9cfcf397230e3b9808eef1802952d",NA
"AT5G23190",88.0111350326643,4.12531853075715,0.599987376079981,0.000000000000388129013937857,0.00000000000502015263258478,"CYP86B1","Aliphatic Suberin Synthesis","Fatty Acyl Omega-Hydroxylase","FAH","Fatty Acyl Omega-Hydroxylase (CYP86B) (ER)","1.14.13.*","199",279,630,737,NA,NA,NA,"Mutant and transgenic RNAi lines phenotype;  ectopic overexpression in plants (*)","cyp86b1/ralph","Root and seed suberin phenotype","Compagnon et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19525321?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Molina et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19759341?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT5G23670",566.754930641134,-0.877423533077866,0.176601911252274,0.000000346324803476092,0.00000207302259720756,"AtLCB2a","Sphingolipid Synthesis","Serine Palmitoyltransferase","SPT (LCB)","Subunit of Serine Palmitoyltransferase (LCB2a)","2.3.1.50","50",60,632,470,4.11951828,5.45621256,"targetP, RC3","Heterologous expression",NA,NA,"Dietrich et al 2008;http://dx.doi.org/10.1111/j.1365-313X.2008.03420.x","Teng et al 2008;http://dx.doi.org/10.1104/pp.107.113506",NA
"AT5G24210",3078.02527349637,1.65346477258274,0.548872916732856,0.000433657460115116,0.00149995763993368,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G24410",9.48332827330885,3.6773054094829,1.37019802890228,0.000586039767059139,0.00197118989533665,NA,"OPPP","6-phosphogluconolactonase","PGL4",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G24420",64.2408433001848,-2.2095587427314,0.677770282884044,0.000111327824027666,0.000434731946964659,NA,"OPPP","6-phosphogluconolactonase","PGL5",NA,"3.1.1.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G25390",7.29888316502779,1.99011461792172,1.32344726095128,0.0120951542122863,0.0292474564316805,"SHN3","Cuticular Wax Synthesis","SHN Transcription Factors","Regulatory protein","SHN Transcription Factors",NA,NA,231,638,738,NA,NA,NA,"Overexpression in plants; gene expression analyses",NA,"35S:SHN3 has similar effects as 35S:SHN1","Aharoni et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=520946&tool=pmcentrez","Broun et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=384811&tool=pmcentrez","Kannangara et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1913754&tool=pmcentrez"
"AT5G26340",3223.77944059952,1.83837781473464,0.278870036290584,0.00000000000739814800654119,0.000000000082196327463792,NA,"Transporters","monosaccharide transporter","STP13 MSS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT5G27600",2568.43434978816,1.26791091953423,0.174831293738598,0.000000000000139570993415687,0.00000000000190771705323881,"AtLACS7","b-Oxidation","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (peroxisomal)","6.2.1.3","95",124,640,304,1.60761689,0.66539178,"experimental","Characterisation of mutant","lacs7",NA,"Fulda et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14742880?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT5G27630",161.997081421254,0.980351341357744,0.197022665968675,0.00000029443250775165,0.00000178579415306527,"ACBP5","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,736,769,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Leung et al 2004;http://www.springerlink.com/content/u541611817864w0k/",NA,NA
"AT5G35360",65.8598624721362,-2.60626586263528,0.355670138935261,0.0000000000000248148165998119,0.000000000000370854843210066,"BC","Plastidial Fatty Acid Synthesis","Biotin Carboxylase of Heteromeric ACCase","BC","Biotin Carboxylase of Heteromeric ACCase","6.4.1.2 ,6.3.4.14","1,192",5,643,551,8.74141683,10.7793468,"targetP, RC2","Heterologous protein expression, sequence similarity to Glycine max biotin carboxylase",NA,NA,"Sun et al 1997;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=9414551","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT5G35360",15.4058889344214,-2.4917319250133,0.697785561125078,0.0000352017377142583,0.000150735046070777,"BC","Plastidial Fatty Acid Synthesis","Biotin Carboxylase of Heteromeric ACCase","BC","Biotin Carboxylase of Heteromeric ACCase","6.4.1.2 ,6.3.4.14","1,192",5,643,551,8.74141683,10.7793468,"targetP, RC2","Heterologous protein expression, sequence similarity to Glycine max biotin carboxylase",NA,NA,"Sun et al 1997;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=9414551","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT5G35790",4184.94056134074,-1.06421090359476,0.138768199236953,0.00000000000000703589392683058,0.000000000000111763136266825,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD1",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G37710",770.750555654054,-1.2926421133289,0.151847192750658,0.00000000000000000483334658591252,0.000000000000000106893712262692,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G38410",71.5107133397285,-0.816050330062463,0.321507054810047,0.00583023707149074,0.0153532357059443,NA,"Rubisco","ribulose bisphosphate carboxylase small chain 3B","RBCS-3B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G38420",43164.3808717441,-0.913158358580515,0.168661597417784,0.0000000272926249026427,0.000000193397821951757,NA,"Rubisco","ribulose bisphosphate carboxylase small chain 2B","RBCS-2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G40610",711.695947949287,-0.85280024435454,0.139393717063559,0.000000000480630480515914,0.00000000427162619196017,NA,"Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","NAD-dependent Glycerol-3-Phosphate Dehydrogenase","GPDH","NAD-dependent Glycerol-3-Phosphate Dehydrogenase (plastidial)","1.1.1.8","19",25,652,437,3.31570983,0.13307836,"targetP, RC3","Sequence similarity to AtGPDHc1",NA,NA,"Shen et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16415206",NA,NA
"AT5G40760",2300.8435588128,0.912527200761497,0.148103110705096,0.000000000357829844744709,0.0000000032247240118389,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD6",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G42740",2910.5442259011,0.571481936767058,0.147857860696712,0.0000867188874591448,0.00034592229995121,NA,"Glycolysis","phosphoglucose isomerase","PGI",NA,"5.3.1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keurentjes et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2575519/?tool=pubmed",NA,NA
"AT5G42930",14.7059573523471,1.18687469930069,0.581117786090147,0.0119174911718764,0.0288720413769061,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,656,105,0.10047606,0,"targetP, RC5","Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT5G43330",1422.18592935554,1.08758583702251,0.124213697802027,0.000000000000000000906783096489859,0.0000000000000000214145430623843,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G44520",1055.0374761262,-0.761920931257288,0.135194086346987,0.0000000106721011684969,0.0000000800019454775449,NA,"OPPP","ribose-5-phosphate isomerase","isomerase",NA,"5.3.1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G46110",810.876028091305,-0.848403511621288,0.14566370547926,0.00000000305463280939988,0.0000000246330561296363,NA,"Plastid Transporters","TP, 3-PGA transporter","TPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G48880",95.8626311040563,1.3676984889191,0.28745839217428,0.000000546054487528103,0.00000317371844600983,"PKT1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,670,484,4.72237461,0.79847013,"targetP, RC4","Over-expression in plants",NA,"This is the main thiolase that can be linked to the to the prt B scheme in the b-ox figure.","Germain et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11696182?ordinalpos=15&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Carrie et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17120136?ordinalpos=28&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT5G49460",2949.80785956476,-1.26968477132874,0.12237695919374,0.000000000000000000000000101733580757496,0.00000000000000000000000435409586082538,"ACLB-2","Cuticular Wax Synthesis","ATP Citrate Lyase B subunit","ATP-CL-&beta;","ATP Citrate Lyase B subunit","4.1.3.8","164",203,672,473,4.21999433,3.19388052,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,NA,NA,NA
"AT5G50600",4.66434618125197,-6.46780186645203,2.79360359866536,0.000032169836254022,0.000138512003857767,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,674,745,NA,NA,NA,"Mutant analysis and sequence similarity to sesame steroleosin",NA,NA,"Li et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17616511","Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA
"AT5G50700",3.2828477024498,-5.90580451677458,2.75794485609193,0.000110653317971505,0.000432688228492311,NA,"TAG Synthesis","Steroleosin","STERO","Steroleosin",NA,NA,253,676,747,NA,NA,NA,"Sequence similarity to sesame steroleosin",NA,NA,"Lin et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11950969",NA,NA
"AT5G51210",7.20181606870837,-3.46280727238613,1.12488232579583,0.000175863261058007,0.00066176674765,NA,"TAG Synthesis","Oil-Body Oleosin","OBO","Oil-Body Oleosin",NA,"79",106,678,267,1.30618872,0,"targetP, RC2","Sequence similarity",NA,NA,"Kim et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11929861",NA,NA
"AT5G51820",5198.42097160062,-0.36777128317648,0.147031465479625,0.0108126104296603,0.0264464503246818,NA,"Glycolysis","phosphoglucomutase","PGM1",NA,"5.4.2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith et al 2004;http://www.plantphysiol.org/cgi/content/full/136/1/2687",NA,NA
"AT5G51830",972.766325416905,1.22752776178873,0.190613944072468,0.0000000000405377278130865,0.000000000408665525513524,NA,"Glycolysis","fructokinase","pfkB-type",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G52320",419.566891667779,2.48692559551689,0.305839326265158,0.0000000000000000481196058771374,0.000000000000000952228606316778,"CYP96A4","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,685,755,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT5G52860",191.004079795479,1.10096218475266,0.434836964211283,0.00383403239023487,0.0106184934466733,"AtWBC8;AtABCG8","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,686,756,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT5G52920",13962.1382116041,-2.23546539164207,0.159061030480229,0.000000000000000000000000000000000000000000000793357658430861,0.000000000000000000000000000000000000000000128558868361454,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G54800",1870.43489440223,1.09673020245709,0.133840919056351,0.000000000000000102970402996828,0.00000000000000196666599941681,NA,"Plastid Transporters","Glc 6-P, TP transporter","GPT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G55340",14.741005244939,2.15625999907432,0.806496346472754,0.000899917878059159,0.00289902277171721,NA,"Cuticular Wax Synthesis","Wax Synthase","WS","Wax Synthase","2.3.1.75","152",182,693,135,0.30142817,0.39923507,"targetP, RC2","Sequence similarity",NA,"Expressed in bolting stem, flowers and siliques","Lardizabal et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=58899&tool=pmcentrez","Klypina et al 2008;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6TBH-4SJ2WPS-3&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=36bb0748a9fb3a52a165485a75855a1d",NA
"AT5G55410",2.07025037737928,0.952115382806907,1.69553224909298,0.0203118588890357,0.0459913036537486,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 3",NA,"162",193,698,201,0.80380844,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT5G55450",753.80502425936,1.32982377819731,0.531558585669289,0.00292309558251509,0.00835888542547185,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 3",NA,"162",193,699,429,3.11475772,3.8592723,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT5G55460",136.179727793048,1.92736600120671,0.384523745369018,0.000000085696142198021,0.000000565708712203949,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 3",NA,"162",193,700,122,0.20095211,0.26615671,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT5G56350",3626.99105941684,1.0533232128814,0.149605570814557,0.000000000000841605254040551,0.0000000000104450671340823,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G56630",1861.9752585891,1.1609692527003,0.122290775401123,0.000000000000000000000853373255063807,0.0000000000000000000267158711017242,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK7",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2011;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT5G58690",128.426080802439,1.14998575693833,0.246107367485815,0.00000104001214164024,0.00000583661791099126,"PLC5","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G58700",79.6183743487682,0.887607208441237,0.400401360241677,0.0121823374378362,0.0294334137364824,"PLC4","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G58860",326.696612088428,2.8145176228834,0.506873356290833,0.00000000235877779508622,0.0000000192444299842928,"CYP86A1","Aliphatic Suberin Synthesis","Fatty Acyl Omega-Hydroxylase","FAH","Fatty Acyl Omega-Hydroxylase (CYP86A) (ER)","1.14.13.*","199",279,709,410,2.81332956,0,"targetP, RC4","Heterologous protein expression, mutant characterization, ectopic overexpression in plants","cyp86a1/horst","Root but not seed suberin phenotype","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17991776","Hofer et al 2008;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=18544608","Benveniste et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9500987?ordinalpos=9&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"AT5G59310",368.66349914272,6.46149706470049,0.843963915112498,0.00000000000000125513267787172,0.0000000000000214873710600431,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,710,593,16.8799773,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT5G59320",292.325084221936,7.78450222972135,0.988820797645681,0.000000000000000607103658264826,0.0000000000000107063831315491,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,711,608,49.6351714,0.13307836,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT5G60340",2498.91596555808,-0.71938574984555,0.142367020595013,0.0000002698055618417,0.00000164923328339354,"HAD","Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Hydroxyacyl-ACP Dehydrase","HAD","Hydroxyacyl-ACP Dehydrase","4.2.1.17","5",11,713,759,NA,NA,NA,"Sequence similarity to Trypanosoma brucei HTD2",NA,NA,NA,NA,NA
"AT5G60760",51.1734973050052,1.11297369316178,0.453078735032416,0.00462516205301332,0.0125228352559782,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G61410",2523.13597590126,-1.10748267476189,0.192922254317486,0.0000000036127956501833,0.0000000288721091584903,NA,"OPPP","ribulose-phosphate 3-epimerase","epimerase",NA,"5.1.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G61450",1200.58277270679,0.25833137047501,0.0854246822619637,0.0024487635782271,0.00713957152800964,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G61520",508.640969709858,1.40396865379985,0.187428825175399,0.0000000000000194464294461187,0.000000000000294381465733988,NA,"Transporters","monosaccharide transporter","STP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT5G61580",219.033586288486,-0.376058094924779,0.162418159197361,0.0180198107630373,0.0414610130656953,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK4",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2012;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT5G61610",187.883481317511,1.2346624762485,0.367042391563714,0.00023277412020735,0.000856950265008442,NA,"TAG Synthesis","Pollen-surface Oleosin","PO","Pollen-surface Oleosin",NA,"165",204,716,79,0,0.13307836,"targetP, RC5","Sequence similarity",NA,"Tapetum specific expression","Kim et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11929861",NA,NA
"AT5G63450",36.3198986156494,2.31178290441673,0.66699062149791,0.0000568994142507159,0.00023467478920597,"CYP94B1","Cutin Synthesis",NA,NA,"Fatty Acid Omega-Hydroxylase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G63680",2482.94460657933,1.14485944980821,0.130043436426844,0.00000000000000000054666868646507,0.0000000000000000131511846001611,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT5G64280",2289.53939850742,-0.515196095411338,0.108300738890486,0.00000156617962586988,0.0000085402366265688,NA,"Plastid Transporters","Malate transporter","DiT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G65110",63.689953151884,-0.901127355379795,0.276818902478781,0.000543185927706333,0.00183929365584882,"ACX2","b-Oxidation","Acyl-CoA Oxidase","ACX","Acyl-CoA Oxidase","1.3.3.6","86",113,723,542,8.03808444,2.26233204,"targetP, RC5",NA,"acx2",NA,"Hooks et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10571860?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=10","Pinﬁeld-Wells et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/16146525?itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum&ordinalpos=8","Graham 2008;http://www.ncbi.nlm.nih.gov/pubmed/18444898?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum"
"ATCG00500",122.137975015626,-1.05771742844413,0.305098809863857,0.000200903082080342,0.000747620229821227,"&beta;-CT","Plastidial Fatty Acid Synthesis","Carboxyltransferase &beta; Subunit of Heteromeric ACCase","&beta;-CT","Carboxyltransferase &beta; Subunit of Heteromeric ACCase","6.4.1.2,nd","1,207",3,729,83,0,0.13307836,"plastidial gene","Sequence similarity to E. coli Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta",NA,NA,"Li et al 1992;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=1355086",NA,NA
